timestamp,user_id,source_computer,destination_computer,resource_id,action,ip_address,auth_type,success,is_failure,file_size_kb,resource_sensitivity,is_after_hours,is_weekend,is_lateral_movement,is_anomalous_user
2025-09-25 17:21:56.643109,USER0013,COMP0040,COMP0049,FILE_00067,read,10.51.182.117,Kerberos,Failure,1,26,1,0,0,0,1
2025-09-25 17:26:57.833925,USER0049,COMP0014,COMP0001,FILE_00036,read,10.13.150.31,Kerberos,Success,0,154,2,0,0,0,0
2025-09-25 17:35:55.120164,USER0017,COMP0032,COMP0022,FILE_00167,read,192.168.112.113,Kerberos,Success,0,41,5,0,0,0,1
2025-09-25 17:37:55.395098,USER0016,COMP0007,COMP0005,FILE_00088,write,10.52.122.63,Kerberos,Success,0,72,2,0,0,0,0
2025-09-25 17:39:58.025995,USER0024,COMP0017,COMP0004,FILE_00074,read,10.13.150.31,Kerberos,Success,0,140,1,0,0,0,0
2025-09-25 17:42:57.901006,USER0004,COMP0011,COMP0013,FILE_00014,read,10.52.122.63,Kerberos,Success,0,24,1,0,0,0,0
2025-09-25 17:46:58.188950,USER0027,COMP0013,COMP0018,FILE_00056,read,192.168.44.131,Kerberos,Success,0,334,1,0,0,0,0
2025-09-25 17:48:58.070758,USER0030,COMP0005,COMP0015,FILE_00108,write,10.107.68.129,Kerberos,Success,0,149,2,0,0,1,1
2025-09-25 17:52:54.962338,USER0023,COMP0009,COMP0012,FILE_00089,read,10.13.150.31,Kerberos,Success,0,683,1,0,0,0,0
2025-09-25 17:53:55.796191,USER0020,COMP0019,COMP0001,FILE_00021,read,192.168.44.131,NTLM,Success,0,31,2,0,0,0,0
2025-09-25 17:57:56.267316,USER0034,COMP0006,COMP0012,FILE_00008,write,10.13.150.31,Kerberos,Success,0,855,1,0,0,0,0
2025-09-25 17:58:55.333386,USER0044,COMP0014,COMP0015,FILE_00063,write,192.168.140.208,Kerberos,Success,0,17,1,0,0,0,0
2025-09-25 18:29:56.118441,USER0039,COMP0037,COMP0014,FILE_00171,copy,10.52.122.63,Kerberos,Failure,1,161,2,0,0,0,1
2025-09-25 19:55:55.999054,USER0039,COMP0032,COMP0035,FILE_00020,copy,10.13.150.31,NTLM,Success,0,131,2,1,0,1,1
2025-09-25 20:33:57.616475,USER0017,COMP0017,COMP0034,FILE_00089,write,192.168.161.29,Kerberos,Success,0,276199,4,1,0,0,1
2025-09-25 21:13:58.263042,USER0039,COMP0035,COMP0020,FILE_00152,read,10.107.68.129,NTLM,Success,0,4358,4,1,0,0,1
2025-09-25 21:45:55.329161,USER0013,COMP0038,COMP0036,FILE_00141,copy,10.142.111.3,NTLM,Success,0,10066,4,1,0,0,1
2025-09-25 22:10:57.965552,USER0030,COMP0033,COMP0041,FILE_00121,read,10.63.233.54,NTLM,Success,0,96922,4,1,0,0,1
2025-09-25 22:15:55.182966,USER0017,COMP0045,COMP0034,FILE_00052,delete,192.168.15.65,Kerberos,Success,0,4979,4,1,0,0,1
2025-09-25 22:19:58.243783,USER0030,COMP0049,COMP0021,FILE_00043,read,10.81.190.221,NTLM,Success,0,143,4,1,0,0,1
2025-09-25 22:25:55.830985,USER0030,COMP0038,COMP0028,FILE_00112,write,10.142.111.3,Kerberos,Success,0,8255,4,1,0,0,1
2025-09-25 22:28:55.256451,USER0039,COMP0035,COMP0001,FILE_00126,write,10.148.42.168,Kerberos,Success,0,18238,4,1,0,0,1
2025-09-25 22:31:55.775411,USER0017,COMP0024,COMP0043,FILE_00018,write,192.168.161.29,Kerberos,Success,0,442,4,1,0,0,1
2025-09-25 22:50:55.773984,USER0013,COMP0025,COMP0039,FILE_00018,write,10.51.182.117,NTLM,Success,0,104,4,1,0,0,1
2025-09-25 22:58:58.552085,USER0017,COMP0023,COMP0018,FILE_00039,write,172.27.172.180,Kerberos,Success,0,220,4,1,0,0,1
2025-09-25 23:30:57.782873,USER0013,COMP0004,COMP0016,FILE_00003,read,192.168.214.203,Kerberos,Success,0,6,4,1,0,0,1
2025-09-25 23:45:57.567853,USER0030,COMP0016,COMP0006,FILE_00068,write,172.22.192.95,Basic,Success,0,61692,4,1,0,0,1
2025-09-25 23:51:57.720317,USER0045,COMP0000,COMP0045,FILE_00085,write,10.13.150.31,NTLM,Success,0,112,4,1,0,0,1
2025-09-26 01:28:55.579235,USER0030,COMP0013,COMP0035,FILE_00131,delete,192.168.112.113,Kerberos,Failure,1,656,1,1,0,0,1
2025-09-26 03:04:56.524938,USER0045,COMP0037,COMP0008,FILE_00060,copy,192.168.36.142,Kerberos,Success,0,204,4,1,0,0,1
2025-09-26 04:56:55.992971,USER0017,COMP0037,COMP0024,FILE_00174,read,10.202.144.67,NTLM,Failure,1,202,3,1,0,0,1
2025-09-26 08:02:55.485912,USER0024,COMP0013,COMP0009,FILE_00019,read,10.13.150.31,Kerberos,Success,0,77,2,0,0,0,0
2025-09-26 08:05:58.148182,USER0031,COMP0007,COMP0014,FILE_00024,write,10.13.150.31,Kerberos,Success,0,63,2,0,0,0,0
2025-09-26 08:06:57.748032,USER0009,COMP0010,COMP0015,FILE_00060,write,192.168.15.65,Kerberos,Success,0,26,1,0,0,0,0
2025-09-26 08:11:56.827270,USER0025,COMP0011,COMP0016,FILE_00000,write,192.168.140.208,Kerberos,Success,0,34,2,0,0,0,0
2025-09-26 08:12:58.675958,USER0045,COMP0032,COMP0010,FILE_00061,read,192.168.44.131,NTLM,Success,0,28,3,0,0,1,1
2025-09-26 08:16:54.600595,USER0036,COMP0010,COMP0019,FILE_00054,read,192.168.15.65,Kerberos,Success,0,445,1,0,0,0,0
2025-09-26 08:16:57.655829,USER0045,COMP0037,COMP0044,FILE_00023,write,172.27.172.180,NTLM,Success,0,16,5,0,0,0,1
2025-09-26 08:17:57.765975,USER0001,COMP0004,COMP0013,FILE_00004,read,192.168.44.131,Kerberos,Success,0,207,2,0,0,0,0
2025-09-26 08:17:57.970250,USER0002,COMP0014,COMP0001,FILE_00029,read,192.168.44.131,Kerberos,Success,0,62,1,0,0,0,0
2025-09-26 08:18:58.453645,USER0024,COMP0010,COMP0001,FILE_00055,write,192.168.15.65,Kerberos,Success,0,3320,1,0,0,0,0
2025-09-26 08:18:58.719911,USER0010,COMP0017,COMP0014,FILE_00078,read,192.168.15.65,Kerberos,Success,0,19,1,0,0,0,0
2025-09-26 08:19:56.364984,USER0047,COMP0005,COMP0015,FILE_00042,read,10.52.122.63,Kerberos,Success,0,70,2,0,0,0,0
2025-09-26 08:25:58.122696,USER0016,COMP0017,COMP0004,FILE_00042,read,10.52.122.63,Kerberos,Success,0,79,2,0,0,0,0
2025-09-26 08:27:56.105177,USER0041,COMP0005,COMP0011,FILE_00066,read,192.168.140.208,Kerberos,Success,0,91,1,0,0,0,0
2025-09-26 08:28:56.084413,USER0044,COMP0003,COMP0011,FILE_00058,read,192.168.44.131,Kerberos,Success,0,288,2,0,0,0,0
2025-09-26 08:28:57.452575,USER0000,COMP0007,COMP0008,FILE_00038,read,192.168.15.65,Kerberos,Success,0,922,1,0,0,0,0
2025-09-26 08:28:57.717710,USER0044,COMP0014,COMP0001,FILE_00067,read,192.168.140.208,Kerberos,Success,0,302,1,0,0,0,0
2025-09-26 08:30:57.486839,USER0026,COMP0012,COMP0014,FILE_00053,execute,192.168.140.208,NTLM,Success,0,46,1,0,0,0,0
2025-09-26 08:36:56.633752,USER0002,COMP0018,COMP0009,FILE_00045,read,192.168.44.131,Kerberos,Success,0,222,1,0,0,0,0
2025-09-26 08:38:56.400598,USER0007,COMP0010,COMP0002,FILE_00038,read,192.168.140.208,Kerberos,Success,0,802,2,0,0,0,0
2025-09-26 08:38:56.520496,USER0014,COMP0014,COMP0006,FILE_00075,read,192.168.140.208,Kerberos,Success,0,14,2,0,0,0,0
2025-09-26 08:40:58.392131,USER0038,COMP0012,COMP0003,FILE_00057,read,192.168.15.65,Kerberos,Success,0,718,1,0,0,0,0
2025-09-26 08:42:57.919845,USER0036,COMP0008,COMP0011,FILE_00055,write,192.168.15.65,NTLM,Success,0,251,1,0,0,0,0
2025-09-26 08:46:57.371678,USER0000,COMP0017,COMP0017,FILE_00062,execute,192.168.44.131,Kerberos,Success,0,84,2,0,0,0,0
2025-09-26 08:48:57.673974,USER0001,COMP0002,COMP0018,FILE_00058,execute,192.168.44.131,Kerberos,Success,0,41,1,0,0,0,0
2025-09-26 08:49:55.120728,USER0021,COMP0017,COMP0005,FILE_00065,read,10.13.150.31,NTLM,Success,0,37,1,0,0,0,0
2025-09-26 08:51:58.194970,USER0010,COMP0007,COMP0006,FILE_00000,execute,192.168.44.131,Kerberos,Success,0,78,1,0,0,0,0
2025-09-26 08:52:58.625310,USER0002,COMP0017,COMP0003,FILE_00050,read,10.13.150.31,Kerberos,Success,0,162,2,0,0,0,0
2025-09-26 09:01:55.242579,USER0034,COMP0015,COMP0002,FILE_00067,read,192.168.15.65,Kerberos,Success,0,450,2,0,0,0,0
2025-09-26 09:01:58.598193,USER0036,COMP0010,COMP0005,FILE_00097,read,192.168.15.65,Kerberos,Success,0,162,1,0,0,0,0
2025-09-26 09:02:58.791600,USER0005,COMP0007,COMP0019,FILE_00029,write,192.168.15.65,Kerberos,Success,0,106,1,0,0,0,0
2025-09-26 09:03:57.585356,USER0029,COMP0001,COMP0015,FILE_00060,read,192.168.44.131,Kerberos,Success,0,266,2,0,0,0,0
2025-09-26 09:04:55.217833,USER0019,COMP0005,COMP0004,FILE_00012,write,192.168.140.208,Kerberos,Success,0,179,1,0,0,0,0
2025-09-26 09:04:57.837443,USER0030,COMP0021,COMP0011,FILE_00172,write,10.202.144.67,Basic,Success,0,228,3,0,0,1,1
2025-09-26 09:06:55.335386,USER0025,COMP0011,COMP0002,FILE_00051,execute,192.168.140.208,Kerberos,Success,0,5817,2,0,0,0,0
2025-09-26 09:06:56.671178,USER0044,COMP0000,COMP0018,FILE_00081,read,192.168.44.131,Kerberos,Success,0,116,1,0,0,0,0
2025-09-26 09:06:58.533408,USER0049,COMP0004,COMP0009,FILE_00037,read,192.168.15.65,NTLM,Success,0,22,1,0,0,0,0
2025-09-26 09:07:56.379516,USER0023,COMP0009,COMP0001,FILE_00087,read,192.168.140.208,NTLM,Success,0,413,1,0,0,0,0
2025-09-26 09:07:56.686587,USER0012,COMP0014,COMP0012,FILE_00096,read,192.168.15.65,Kerberos,Success,0,799,1,0,0,0,0
2025-09-26 09:08:57.707728,USER0034,COMP0006,COMP0006,FILE_00080,read,192.168.15.65,Kerberos,Success,0,368,2,0,0,0,0
2025-09-26 09:08:57.771929,USER0022,COMP0010,COMP0010,FILE_00078,read,10.52.122.63,Kerberos,Success,0,166,1,0,0,0,0
2025-09-26 09:09:56.281403,USER0020,COMP0009,COMP0006,FILE_00038,write,192.168.15.65,Kerberos,Success,0,891,2,0,0,0,0
2025-09-26 09:09:58.472403,USER0005,COMP0005,COMP0009,FILE_00032,write,10.52.122.63,Kerberos,Success,0,588,1,0,0,0,0
2025-09-26 09:10:57.332667,USER0007,COMP0006,COMP0001,FILE_00066,read,10.13.150.31,Kerberos,Success,0,368,2,0,0,0,0
2025-09-26 09:12:56.138228,USER0009,COMP0008,COMP0018,FILE_00006,read,192.168.140.208,Kerberos,Success,0,43,1,0,0,0,0
2025-09-26 09:12:57.120403,USER0036,COMP0002,COMP0006,FILE_00009,write,192.168.15.65,Kerberos,Success,0,78,2,0,0,0,0
2025-09-26 09:12:58.198152,USER0042,COMP0006,COMP0007,FILE_00051,read,192.168.44.131,Kerberos,Success,0,446,1,0,0,0,0
2025-09-26 09:13:56.970458,USER0014,COMP0007,COMP0001,FILE_00078,read,192.168.44.131,NTLM,Success,0,666,1,0,0,0,0
2025-09-26 09:14:55.713006,USER0005,COMP0013,COMP0002,FILE_00010,write,192.168.140.208,Kerberos,Success,0,258,1,0,0,0,0
2025-09-26 09:14:57.786159,USER0006,COMP0011,COMP0004,FILE_00072,write,192.168.140.208,Kerberos,Success,0,6,1,0,0,0,0
2025-09-26 09:16:55.054838,USER0033,COMP0017,COMP0015,FILE_00031,read,192.168.140.208,Kerberos,Success,0,1703,1,0,0,0,0
2025-09-26 09:18:57.291895,USER0005,COMP0019,COMP0005,FILE_00010,read,10.13.150.31,Kerberos,Success,0,44,2,0,0,0,0
2025-09-26 09:18:57.389515,USER0011,COMP0018,COMP0014,FILE_00084,read,10.52.122.63,NTLM,Success,0,1268,2,0,0,0,0
2025-09-26 09:19:55.711345,USER0031,COMP0009,COMP0007,FILE_00056,read,192.168.140.208,Kerberos,Success,0,74,1,0,0,0,0
2025-09-26 09:19:55.802069,USER0029,COMP0017,COMP0008,FILE_00083,write,192.168.140.208,Kerberos,Success,0,498,1,0,0,0,0
2025-09-26 09:22:55.117334,USER0010,COMP0002,COMP0002,FILE_00017,read,192.168.15.65,Kerberos,Success,0,516,2,0,0,0,0
2025-09-26 09:23:55.782870,USER0014,COMP0010,COMP0000,FILE_00086,read,192.168.15.65,Kerberos,Success,0,102,2,0,0,0,0
2025-09-26 09:23:58.239450,USER0016,COMP0007,COMP0011,FILE_00023,execute,192.168.15.65,Kerberos,Success,0,21,2,0,0,0,0
2025-09-26 09:23:58.492995,USER0006,COMP0013,COMP0002,FILE_00067,write,10.52.122.63,Kerberos,Success,0,61,1,0,0,0,0
2025-09-26 09:24:57.213231,USER0014,COMP0010,COMP0011,FILE_00078,write,10.52.122.63,Kerberos,Success,0,152,2,0,0,0,0
2025-09-26 09:26:54.964366,USER0019,COMP0012,COMP0008,FILE_00091,read,10.13.150.31,Kerberos,Success,0,139,1,0,0,0,0
2025-09-26 09:26:55.714261,USER0042,COMP0005,COMP0018,FILE_00036,read,192.168.15.65,Kerberos,Success,0,481,2,0,0,0,0
2025-09-26 09:27:54.795599,USER0047,COMP0016,COMP0017,FILE_00043,read,10.52.122.63,Kerberos,Success,0,4001,2,0,0,0,0
2025-09-26 09:27:55.568084,USER0012,COMP0007,COMP0007,FILE_00097,write,10.13.150.31,Kerberos,Success,0,1336,1,0,0,0,0
2025-09-26 09:28:55.506421,USER0020,COMP0015,COMP0011,FILE_00065,read,10.13.150.31,NTLM,Success,0,90,2,0,0,0,0
2025-09-26 09:28:56.213506,USER0020,COMP0012,COMP0005,FILE_00009,read,10.52.122.63,Kerberos,Success,0,171,1,0,0,0,0
2025-09-26 09:28:58.519968,USER0033,COMP0004,COMP0014,FILE_00066,read,10.52.122.63,Kerberos,Success,0,512,2,0,0,0,0
2025-09-26 09:28:58.662456,USER0029,COMP0011,COMP0005,FILE_00059,read,10.13.150.31,Kerberos,Success,0,41,2,0,0,0,0
2025-09-26 09:29:58.102031,USER0012,COMP0012,COMP0018,FILE_00047,read,10.52.122.63,NTLM,Success,0,848,2,0,0,0,0
2025-09-26 09:30:55.606539,USER0006,COMP0007,COMP0003,FILE_00049,read,192.168.44.131,Kerberos,Success,0,19,2,0,0,0,0
2025-09-26 09:30:58.474929,USER0000,COMP0006,COMP0000,FILE_00026,read,192.168.15.65,Kerberos,Success,0,29,1,0,0,0,0
2025-09-26 09:30:58.532092,USER0031,COMP0011,COMP0007,FILE_00038,read,10.52.122.63,Kerberos,Success,0,540,1,0,0,0,0
2025-09-26 09:31:55.139354,USER0027,COMP0015,COMP0007,FILE_00026,execute,10.52.122.63,Kerberos,Success,0,41,1,0,0,0,0
2025-09-26 09:31:56.382907,USER0038,COMP0000,COMP0008,FILE_00006,read,10.13.150.31,Kerberos,Success,0,11,2,0,0,0,0
2025-09-26 09:32:56.109641,USER0014,COMP0002,COMP0013,FILE_00005,read,192.168.140.208,NTLM,Success,0,38,2,0,0,0,0
2025-09-26 09:33:56.969611,USER0006,COMP0002,COMP0004,FILE_00079,read,10.13.150.31,Kerberos,Success,0,1447,2,0,0,0,0
2025-09-26 09:34:55.474689,USER0041,COMP0010,COMP0005,FILE_00096,read,10.13.150.31,Kerberos,Success,0,70,2,0,0,0,0
2025-09-26 09:34:56.982169,USER0001,COMP0012,COMP0019,FILE_00064,read,192.168.44.131,Kerberos,Success,0,363,1,0,0,0,0
2025-09-26 09:35:54.535830,USER0037,COMP0014,COMP0007,FILE_00004,read,192.168.15.65,Kerberos,Success,0,546,1,0,0,0,0
2025-09-26 09:36:55.679544,USER0024,COMP0012,COMP0005,FILE_00025,write,10.13.150.31,Kerberos,Success,0,38,1,0,0,0,0
2025-09-26 09:37:57.225908,USER0010,COMP0016,COMP0009,FILE_00062,read,192.168.140.208,Kerberos,Success,0,373,1,0,0,0,0
2025-09-26 09:37:57.827316,USER0001,COMP0014,COMP0016,FILE_00075,write,192.168.15.65,NTLM,Success,0,70,1,0,0,0,0
2025-09-26 09:38:55.940715,USER0026,COMP0006,COMP0006,FILE_00097,read,192.168.15.65,NTLM,Success,0,1040,1,0,0,0,0
2025-09-26 09:38:58.180114,USER0009,COMP0017,COMP0014,FILE_00014,write,192.168.15.65,Kerberos,Success,0,312,1,0,0,0,0
2025-09-26 09:39:57.470537,USER0045,COMP0039,COMP0004,FILE_00188,copy,10.202.144.67,Basic,Failure,1,4252,3,0,0,0,1
2025-09-26 09:40:57.896541,USER0038,COMP0007,COMP0007,FILE_00033,read,192.168.15.65,Kerberos,Success,0,14,1,0,0,0,0
2025-09-26 09:40:58.068750,USER0021,COMP0002,COMP0015,FILE_00017,read,192.168.140.208,Kerberos,Success,0,285,2,0,0,0,0
2025-09-26 09:40:58.223811,USER0020,COMP0002,COMP0005,FILE_00070,write,10.52.122.63,Kerberos,Success,0,39,1,0,0,0,0
2025-09-26 09:44:56.541334,USER0024,COMP0007,COMP0006,FILE_00021,execute,192.168.140.208,Kerberos,Success,0,122,1,0,0,0,0
2025-09-26 09:46:57.294075,USER0004,COMP0015,COMP0015,FILE_00080,read,192.168.15.65,Kerberos,Success,0,32,1,0,0,0,0
2025-09-26 09:48:56.881205,USER0034,COMP0017,COMP0006,FILE_00009,read,192.168.15.65,Kerberos,Success,0,259,2,0,0,0,0
2025-09-26 09:51:58.163447,USER0023,COMP0001,COMP0008,FILE_00031,read,10.52.122.63,Kerberos,Success,0,434,1,0,0,0,0
2025-09-26 09:52:57.205751,USER0010,COMP0008,COMP0015,FILE_00025,execute,10.52.122.63,Kerberos,Success,0,9,2,0,0,0,0
2025-09-26 09:53:55.276416,USER0016,COMP0014,COMP0001,FILE_00042,read,10.13.150.31,Kerberos,Success,0,128,1,0,0,0,0
2025-09-26 09:54:56.162686,USER0000,COMP0012,COMP0003,FILE_00063,read,192.168.15.65,Kerberos,Success,0,185,1,0,0,0,0
2025-09-26 09:57:56.411336,USER0023,COMP0000,COMP0009,FILE_00073,write,192.168.15.65,Kerberos,Success,0,85,2,0,0,0,0
2025-09-26 09:57:58.005815,USER0048,COMP0017,COMP0018,FILE_00062,read,192.168.15.65,Kerberos,Success,0,699,2,0,0,0,0
2025-09-26 09:58:55.391352,USER0012,COMP0000,COMP0002,FILE_00081,read,10.52.122.63,Kerberos,Success,0,62,2,0,0,0,0
2025-09-26 09:58:58.215718,USER0010,COMP0014,COMP0001,FILE_00028,read,192.168.140.208,Kerberos,Success,0,7293,2,0,0,0,0
2025-09-26 09:58:58.228395,USER0007,COMP0005,COMP0014,FILE_00030,read,192.168.44.131,Kerberos,Success,0,28,1,0,0,0,0
2025-09-26 09:59:55.423523,USER0027,COMP0018,COMP0010,FILE_00096,read,192.168.15.65,Kerberos,Success,0,72,1,0,0,0,0
2025-09-26 10:04:54.834405,USER0049,COMP0015,COMP0008,FILE_00073,write,192.168.140.208,Kerberos,Success,0,175,2,0,0,0,0
2025-09-26 10:04:58.284776,USER0048,COMP0019,COMP0003,FILE_00016,read,10.52.122.63,Kerberos,Success,0,118,1,0,0,0,0
2025-09-26 10:05:56.502183,USER0007,COMP0000,COMP0017,FILE_00070,read,192.168.44.131,Kerberos,Success,0,11,2,0,0,0,0
2025-09-26 10:05:56.542407,USER0048,COMP0015,COMP0011,FILE_00051,write,10.13.150.31,Kerberos,Success,0,22,2,0,0,0,0
2025-09-26 10:05:58.158201,USER0004,COMP0017,COMP0000,FILE_00078,execute,10.13.150.31,Kerberos,Success,0,123,1,0,0,0,0
2025-09-26 10:06:57.271645,USER0014,COMP0008,COMP0018,FILE_00045,read,192.168.15.65,Kerberos,Success,0,229,2,0,0,0,0
2025-09-26 10:07:55.551095,USER0044,COMP0008,COMP0008,FILE_00039,read,192.168.140.208,NTLM,Success,0,80,1,0,0,0,0
2025-09-26 10:08:56.441534,USER0014,COMP0004,COMP0015,FILE_00056,read,10.52.122.63,Kerberos,Success,0,34,1,0,0,0,0
2025-09-26 10:08:57.073288,USER0047,COMP0004,COMP0019,FILE_00081,write,10.13.150.31,NTLM,Success,0,1011,2,0,0,0,0
2025-09-26 10:08:57.347250,USER0042,COMP0006,COMP0014,FILE_00031,read,192.168.44.131,Kerberos,Success,0,54,2,0,0,0,0
2025-09-26 10:09:57.952489,USER0047,COMP0006,COMP0005,FILE_00084,read,192.168.44.131,Kerberos,Success,0,99,2,0,0,0,0
2025-09-26 10:09:58.192358,USER0049,COMP0000,COMP0008,FILE_00083,read,10.13.150.31,Kerberos,Success,0,380,1,0,0,0,0
2025-09-26 10:09:58.477712,USER0007,COMP0005,COMP0004,FILE_00006,read,192.168.44.131,Kerberos,Success,0,32,2,0,0,0,0
2025-09-26 10:10:57.552799,USER0016,COMP0000,COMP0012,FILE_00091,read,192.168.140.208,Kerberos,Success,0,174,1,0,0,0,0
2025-09-26 10:11:55.321978,USER0044,COMP0012,COMP0007,FILE_00079,read,10.13.150.31,Kerberos,Success,0,729,1,0,0,0,0
2025-09-26 10:11:57.484315,USER0001,COMP0002,COMP0014,FILE_00026,write,192.168.44.131,Kerberos,Success,0,70,2,0,0,0,0
2025-09-26 10:11:58.111489,USER0003,COMP0009,COMP0005,FILE_00021,write,10.52.122.63,Kerberos,Success,0,727,2,0,0,0,0
2025-09-26 10:12:55.235745,USER0044,COMP0011,COMP0011,FILE_00006,write,192.168.140.208,Kerberos,Success,0,72,2,0,0,0,0
2025-09-26 10:12:55.645320,USER0019,COMP0008,COMP0014,FILE_00030,read,192.168.44.131,Kerberos,Success,0,251,2,0,0,0,0
2025-09-26 10:13:55.288171,USER0041,COMP0010,COMP0006,FILE_00030,execute,10.52.122.63,Kerberos,Success,0,754,1,0,0,0,0
2025-09-26 10:13:56.561035,USER0043,COMP0013,COMP0000,FILE_00058,read,192.168.15.65,Kerberos,Success,0,38,2,0,0,0,0
2025-09-26 10:13:56.563123,USER0010,COMP0017,COMP0016,FILE_00003,write,192.168.140.208,Kerberos,Success,0,81,1,0,0,0,0
2025-09-26 10:13:58.135748,USER0000,COMP0010,COMP0001,FILE_00024,read,192.168.44.131,Kerberos,Success,0,149,2,0,0,0,0
2025-09-26 10:15:54.593115,USER0028,COMP0009,COMP0015,FILE_00011,read,192.168.15.65,NTLM,Success,0,166,1,0,0,0,0
2025-09-26 10:16:57.805871,USER0023,COMP0012,COMP0011,FILE_00043,read,10.52.122.63,NTLM,Success,0,42,2,0,0,0,0
2025-09-26 10:16:58.256896,USER0043,COMP0005,COMP0010,FILE_00060,read,192.168.15.65,Kerberos,Success,0,524,1,0,0,0,0
2025-09-26 10:16:58.451192,USER0012,COMP0004,COMP0008,FILE_00080,execute,10.13.150.31,NTLM,Success,0,145,1,0,0,0,0
2025-09-26 10:17:55.568846,USER0020,COMP0001,COMP0006,FILE_00006,write,10.52.122.63,Kerberos,Success,0,9,1,0,0,0,0
2025-09-26 10:18:55.719886,USER0029,COMP0004,COMP0019,FILE_00060,write,10.52.122.63,Kerberos,Success,0,408,1,0,0,0,0
2025-09-26 10:18:56.336601,USER0034,COMP0019,COMP0007,FILE_00088,read,192.168.140.208,Kerberos,Success,0,99,2,0,0,0,0
2025-09-26 10:18:56.592206,USER0038,COMP0012,COMP0016,FILE_00081,read,192.168.15.65,Kerberos,Success,0,342,1,0,0,0,0
2025-09-26 10:19:55.226061,USER0008,COMP0007,COMP0018,FILE_00018,read,192.168.44.131,Kerberos,Success,0,340,1,0,0,0,0
2025-09-26 10:19:57.161124,USER0029,COMP0005,COMP0010,FILE_00029,read,192.168.15.65,Kerberos,Success,0,47,2,0,0,0,0
2025-09-26 10:19:57.846593,USER0035,COMP0015,COMP0015,FILE_00061,read,10.52.122.63,Kerberos,Success,0,172,2,0,0,0,0
2025-09-26 10:19:58.373073,USER0031,COMP0013,COMP0009,FILE_00009,read,192.168.140.208,NTLM,Success,0,4,2,0,0,0,0
2025-09-26 10:20:55.505968,USER0034,COMP0007,COMP0006,FILE_00040,write,192.168.15.65,NTLM,Success,0,46,1,0,0,0,0
2025-09-26 10:22:58.498370,USER0035,COMP0011,COMP0019,FILE_00009,read,10.52.122.63,Kerberos,Success,0,121,2,0,0,0,0
2025-09-26 10:23:56.334764,USER0044,COMP0014,COMP0004,FILE_00048,read,192.168.44.131,Kerberos,Success,0,762,1,0,0,0,0
2025-09-26 10:23:56.498353,USER0011,COMP0017,COMP0003,FILE_00042,write,10.52.122.63,Kerberos,Success,0,92,1,0,0,0,0
2025-09-26 10:24:55.367989,USER0008,COMP0012,COMP0007,FILE_00094,read,10.13.150.31,Kerberos,Success,0,29,1,0,0,0,0
2025-09-26 10:24:58.400400,USER0010,COMP0010,COMP0008,FILE_00088,read,10.13.150.31,Kerberos,Success,0,104,2,0,0,0,0
2025-09-26 10:28:55.524359,USER0033,COMP0015,COMP0003,FILE_00090,execute,10.52.122.63,Kerberos,Success,0,2604,1,0,0,0,0
2025-09-26 10:29:56.459475,USER0018,COMP0014,COMP0000,FILE_00081,write,10.52.122.63,Kerberos,Success,0,75,2,0,0,0,0
2025-09-26 10:29:57.059573,USER0035,COMP0012,COMP0001,FILE_00071,read,192.168.15.65,Kerberos,Success,0,242,2,0,0,0,0
2025-09-26 10:30:55.823545,USER0010,COMP0005,COMP0011,FILE_00086,execute,192.168.15.65,Kerberos,Success,0,1177,1,0,0,0,0
2025-09-26 10:30:57.504340,USER0027,COMP0002,COMP0006,FILE_00006,read,192.168.140.208,Kerberos,Success,0,362,2,0,0,0,0
2025-09-26 10:30:58.475486,USER0026,COMP0010,COMP0013,FILE_00003,execute,192.168.15.65,Kerberos,Success,0,109,1,0,0,0,0
2025-09-26 10:31:56.737213,USER0020,COMP0007,COMP0003,FILE_00044,read,192.168.140.208,Kerberos,Success,0,29,2,0,0,0,0
2025-09-26 10:31:57.813302,USER0003,COMP0000,COMP0012,FILE_00063,read,192.168.44.131,Kerberos,Success,0,18,1,0,0,0,0
2025-09-26 10:33:56.612213,USER0004,COMP0017,COMP0019,FILE_00007,write,10.13.150.31,Kerberos,Success,0,109,1,0,0,0,0
2025-09-26 10:34:57.912305,USER0018,COMP0007,COMP0012,FILE_00049,write,192.168.15.65,Kerberos,Success,0,120,2,0,0,0,0
2025-09-26 10:35:57.319098,USER0029,COMP0005,COMP0014,FILE_00010,write,192.168.44.131,Kerberos,Success,0,3747,1,0,0,0,0
2025-09-26 10:35:57.863378,USER0048,COMP0014,COMP0016,FILE_00054,read,10.52.122.63,Kerberos,Success,0,31,1,0,0,0,0
2025-09-26 10:35:57.968406,USER0010,COMP0002,COMP0015,FILE_00039,read,192.168.15.65,Kerberos,Success,0,560,2,0,0,0,0
2025-09-26 10:35:58.315784,USER0032,COMP0002,COMP0016,FILE_00016,write,192.168.15.65,Kerberos,Success,0,26,1,0,0,0,0
2025-09-26 10:36:55.816611,USER0000,COMP0013,COMP0004,FILE_00074,read,10.13.150.31,Kerberos,Success,0,71,1,0,0,0,0
2025-09-26 10:37:57.142599,USER0047,COMP0019,COMP0002,FILE_00015,read,192.168.140.208,Kerberos,Success,0,80,1,0,0,0,0
2025-09-26 10:37:57.985591,USER0029,COMP0011,COMP0004,FILE_00051,execute,192.168.44.131,Kerberos,Success,0,1626,1,0,0,0,0
